,web,dist_sea,dist_city,stars,feedb,price,feedb_n,num_rooms,pool,kids,anim,location,dist_sea_km,dist_city_km,perks_n,amenities_n,Бар или ресторан,Бассейн,Бесплатный интернет,Джакузи,Для гостей с ограниченными возможностями,Кондиционер,Конференц-зал,Кухня,Можно курить,Парковка,Пляж рядом,Подходит для детей,Разрешено с домашними животными,Спа-услуги,Трансфер,Фитнес,tv_bin,brekf_bin,fridge_bin,heat_bin,iron_bin,smokefree_bin,invalid_bin
2258,https://ostrovok.ru/hotel/russia/sochi/mid10125604/imperiya_gor_hotel/,6100.0,26800.0,0,8.8,3674,5,26.0,1,0,0,sochi,1.0,1.0,5,17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2267,https://ostrovok.ru/hotel/russia/sochi/mid10126170/grand_royal_residences_apartments/,750.0,1800.0,0,9.8,12703,4,4.0,0,1,0,sochi,0.0,1.0,5,40,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2268,https://ostrovok.ru/hotel/russia/sochi/mid10127221/hills1200_medoveevka_residence_2/,23000.0,30000.0,3,0.0,2836,0,1.0,0,0,0,sochi,1.0,1.0,4,14,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2292,https://ostrovok.ru/hotel/russia/sochi/mid10134309/the_white_residence_guest_house/,960.0,1000.0,0,9.5,8561,28,13.0,1,2,0,sochi,0.0,1.0,5,42,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2295,https://ostrovok.ru/hotel/russia/sochi/mid10134481/al_mare_butikhotel/,720.0,5400.0,0,7.1,3248,8,10.0,0,1,1,sochi,0.0,1.0,5,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2334,https://ostrovok.ru/hotel/russia/sochi/mid10136929/kurortny_mone_hotel/,190.0,19800.0,4,9.4,11642,239,250.0,1,5,0,sochi,0.0,1.0,5,51,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2344,https://ostrovok.ru/hotel/russia/sochi/mid10153352/apartotel_emerald/,240.0,484.6,4,8.3,8033,22,40.0,0,0,0,sochi,0.0,0.0,5,31,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2346,https://ostrovok.ru/hotel/russia/sochi/mid10153365/gostevoj_dom_do_vstrechi/,380.0,23500.0,0,9.2,2800,1,20.0,0,1,0,sochi,0.0,1.0,5,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2347,https://ostrovok.ru/hotel/russia/sochi/mid10153423/apartotel_voyazh_standartny_nomer/,300.0,18600.0,0,8.7,3504,74,50.0,0,0,0,sochi,0.0,1.0,3,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2353,https://ostrovok.ru/hotel/russia/sochi/mid10159584/atmosfera_villa/,970.0,9800.0,0,0.0,30742,0,12.0,0,0,0,sochi,0.0,1.0,5,13,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2354,https://ostrovok.ru/hotel/russia/sochi/mid10159924/gold_rodina_apartments/,290.0,2500.0,0,5.1,5334,3,9.0,0,1,0,sochi,0.0,1.0,5,31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2362,https://ostrovok.ru/hotel/russia/sochi/mid10161648/baza_otdykha_niagara/,8400.0,11000.0,0,9.8,15428,11,44.0,1,2,0,sochi,1.0,1.0,5,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2374,https://ostrovok.ru/hotel/russia/sochi/mid10172292/u_valentiny_guest_house/,110.0,17900.0,0,0.0,5484,0,50.0,1,2,0,sochi,0.0,1.0,5,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2386,https://ostrovok.ru/hotel/russia/sochi/mid10175626/ranovskiy_park_na_sovetskoy_hotel/,450.0,189.8,3,8.7,5110,151,61.0,0,0,0,sochi,0.0,0.0,5,32,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2388,https://ostrovok.ru/hotel/russia/sochi/mid10198896/kurortny_volna_2_hotel/,170.0,18200.0,0,6.1,1675,39,59.0,0,1,0,sochi,0.0,1.0,5,25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2405,https://ostrovok.ru/hotel/russia/sochi/mid10209797/semeyny_otdykh_guest_house/,390.0,18700.0,0,0.0,2000,0,15.0,0,2,0,sochi,0.0,1.0,5,35,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2414,https://ostrovok.ru/hotel/russia/sochi/mid10210406/grand_aero_aparthotel/,5300.0,23700.0,0,8.6,6970,29,73.0,0,0,0,sochi,1.0,1.0,2,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2417,https://ostrovok.ru/hotel/russia/sochi/mid10210809/gostevoy_dom_marusya/,110.0,17700.0,1,6.5,3406,9,86.0,0,0,0,sochi,0.0,1.0,5,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2429,https://ostrovok.ru/hotel/russia/sochi/mid10212226/loobeach_seaview_hotel/,260.0,16800.0,0,7.8,4149,1,115.0,1,3,1,sochi,0.0,1.0,5,69,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2476,https://ostrovok.ru/hotel/russia/sochi/mid10215403/mechta_u_morya_hotel/,230.0,23600.0,0,7.6,3300,48,24.0,0,1,0,sochi,0.0,1.0,5,19,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2481,https://ostrovok.ru/hotel/russia/sochi/mid10216611/nnika_adler_guest_house/,70.0,18500.0,0,9.2,2091,3,9.0,1,1,0,sochi,0.0,1.0,5,35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2520,https://ostrovok.ru/hotel/russia/sochi/mid10272059/atlantic_hotel_guest_house/,240.0,14700.0,0,8.8,4000,17,17.0,0,1,0,sochi,0.0,1.0,5,32,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2521,https://ostrovok.ru/hotel/russia/sochi/mid10272110/hotel_gretsiya/,330.0,30400.0,0,0.0,9310,0,280.0,1,6,1,sochi,0.0,1.0,5,84,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2523,https://ostrovok.ru/hotel/russia/sochi/mid10272642/apartament_green_house/,1000.0,3700.0,0,9.9,79671,1,1.0,1,0,0,sochi,1.0,1.0,5,26,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2539,https://ostrovok.ru/hotel/russia/sochi/mid10292829/emigrant_2/,450.0,1200.0,0,8.0,5484,1,13.0,1,4,0,sochi,0.0,1.0,5,45,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2541,https://ostrovok.ru/hotel/russia/sochi/mid10292835/looarena_hotel/,730.0,3500.0,3,7.7,6930,4,405.0,1,4,0,sochi,0.0,1.0,5,83,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2543,https://ostrovok.ru/hotel/russia/sochi/mid10293356/usadyba_boutiquehotel/,790.0,24100.0,0,9.0,3816,2,9.0,0,0,0,sochi,0.0,1.0,4,14,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2547,https://ostrovok.ru/hotel/russia/sochi/mid10293715/grace_amalia/,510.0,14800.0,3,9.3,7867,111,53.0,1,0,0,sochi,0.0,1.0,5,36,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2551,https://ostrovok.ru/hotel/russia/sochi/mid10293725/marrakesh_biokhakingotel/,460.0,5300.0,3,0.0,5283,0,40.0,1,0,0,sochi,0.0,1.0,5,21,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2552,https://ostrovok.ru/hotel/russia/sochi/mid10297825/more_apartments_na_poltavskoy_54/,400.0,5700.0,0,0.0,6962,0,1.0,0,0,0,sochi,0.0,1.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2564,https://ostrovok.ru/hotel/russia/sochi/mid10329413/na_lenina_172/,430.0,19700.0,3,0.0,2718,0,44.0,0,0,0,sochi,0.0,1.0,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2566,https://ostrovok.ru/hotel/russia/sochi/mid10329422/light_house_12/,90.0,6500.0,0,8.8,2893,11,49.0,0,2,0,sochi,0.0,1.0,5,27,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
2567,https://ostrovok.ru/hotel/russia/sochi/mid10329433/bambukovaia_roshcha/,3900.0,48500.0,2,0.0,4300,0,4.0,0,0,0,sochi,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2570,https://ostrovok.ru/hotel/russia/sochi/mid10329447/iuliia/,0.0,17600.0,1,0.0,2654,0,40.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2572,https://ostrovok.ru/hotel/russia/sochi/mid10329468/akvasiti/,320.0,21200.0,3,0.0,2880,0,54.0,0,0,0,sochi,0.0,1.0,4,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2573,https://ostrovok.ru/hotel/russia/sochi/mid10329477/solnechnyi_gd/,360.0,47400.0,2,0.0,4117,0,64.0,0,0,0,sochi,0.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2574,https://ostrovok.ru/hotel/russia/sochi/mid10329492/solyaris_guesthouse/,1200.0,23300.0,0,0.0,2056,0,60.0,0,0,0,sochi,1.0,1.0,3,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2575,https://ostrovok.ru/hotel/russia/sochi/mid10329500/al_porto_5/,1100.0,23500.0,0,0.0,4000,0,12.0,0,0,0,sochi,1.0,1.0,5,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2576,https://ostrovok.ru/hotel/russia/sochi/mid10329516/danahouse/,50.0,693.9,0,8.7,3125,7,10.0,1,3,0,sochi,0.0,0.0,5,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2579,https://ostrovok.ru/hotel/russia/sochi/mid10329534/liza/,1000.0,7500.0,3,0.0,3000,0,50.0,0,0,0,sochi,1.0,1.0,3,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2580,https://ostrovok.ru/hotel/russia/sochi/mid10329547/zagorodnaia_rezidentsiia_u_zelenoi_roshchi/,280.0,24100.0,3,0.0,5731,0,48.0,1,0,0,sochi,0.0,1.0,4,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2581,https://ostrovok.ru/hotel/russia/sochi/mid10329684/valensiya_hotel/,150.0,24200.0,0,0.0,4710,0,56.0,0,0,0,sochi,0.0,1.0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2587,https://ostrovok.ru/hotel/russia/sochi/mid10330647/graf_hotel_4/,0.0,17700.0,0,8.9,4302,8,88.0,0,1,0,sochi,0.0,1.0,5,23,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2591,https://ostrovok.ru/hotel/russia/sochi/mid10331987/fortuna_hotel_13/,930.0,20100.0,0,0.0,2600,0,18.0,1,3,0,sochi,0.0,1.0,5,33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2595,https://ostrovok.ru/hotel/russia/sochi/mid10332566/monteville_apartments/,350.0,2000.0,0,8.9,12692,9,160.0,1,1,0,sochi,0.0,1.0,5,39,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2610,https://ostrovok.ru/hotel/russia/sochi/mid10333611/oliviyapark_apartotel/,560.0,2100.0,2,0.0,4259,0,7.0,0,0,0,sochi,0.0,1.0,3,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2628,https://ostrovok.ru/hotel/russia/sochi/mid10362979/olimp_hotel_12/,260.0,48200.0,0,0.0,4000,0,80.0,0,5,0,sochi,0.0,1.0,5,41,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2629,https://ostrovok.ru/hotel/russia/sochi/mid10363219/guest_house_teremok_10/,270.0,18500.0,0,0.0,3206,0,8.0,0,2,0,sochi,0.0,1.0,5,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2630,https://ostrovok.ru/hotel/russia/sochi/mid10363231/holiday_home_on_gorodskoy_pereulok_2/,1200.0,3400.0,0,0.0,4808,0,4.0,0,0,0,sochi,1.0,1.0,5,12,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2654,https://ostrovok.ru/hotel/russia/sochi/mid10370480/miniotel_matis/,650.0,20000.0,0,9.1,3627,13,20.0,1,2,0,sochi,0.0,1.0,5,31,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2671,https://ostrovok.ru/hotel/russia/sochi/mid10437218/tri_bogatyrya_hotel/,220.0,17600.0,0,7.1,3857,14,38.0,0,2,1,sochi,0.0,1.0,5,33,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2676,https://ostrovok.ru/hotel/russia/sochi/mid10437894/chernomor_minihotel/,650.0,23400.0,0,9.0,2871,15,60.0,1,4,0,sochi,0.0,1.0,5,78,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2684,https://ostrovok.ru/hotel/russia/sochi/mid10440425/panorama_guest_house_20/,480.0,18700.0,0,9.0,4200,17,27.0,1,2,0,sochi,0.0,1.0,5,33,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2685,https://ostrovok.ru/hotel/russia/sochi/mid10440426/everest_guest_house_6/,510.0,21500.0,3,7.7,4221,7,108.0,1,0,0,sochi,0.0,1.0,5,17,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2695,https://ostrovok.ru/hotel/russia/sochi/mid10441489/grace_nairi/,690.0,1100.0,3,9.1,8064,596,45.0,1,0,0,sochi,0.0,1.0,5,32,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2698,https://ostrovok.ru/hotel/russia/sochi/mid10442313/riviera_art/,170.0,647.2,0,8.2,6214,6,18.0,0,0,0,sochi,0.0,0.0,3,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2699,https://ostrovok.ru/hotel/russia/sochi/mid10442316/aparthotel_gold_rodina_on_yesaulenko/,340.0,6300.0,2,0.0,3442,0,23.0,0,0,0,sochi,0.0,1.0,3,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2701,https://ostrovok.ru/hotel/russia/sochi/mid10442378/fontan_hotel/,290.0,19900.0,0,8.8,4570,6,55.0,0,1,0,sochi,0.0,1.0,5,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2702,https://ostrovok.ru/hotel/russia/sochi/mid10442379/tiflis_hotel_2/,410.0,20100.0,0,9.4,3851,5,27.0,0,1,0,sochi,0.0,1.0,5,30,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2706,https://ostrovok.ru/hotel/russia/sochi/mid10442542/u_zapolyarya_hotel/,580.0,2600.0,3,7.9,5000,41,60.0,1,2,0,sochi,0.0,1.0,5,55,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2708,https://ostrovok.ru/hotel/russia/sochi/mid10442647/chakchak_guest_house_2/,810.0,2700.0,0,7.7,2461,4,26.0,1,2,0,sochi,0.0,1.0,5,48,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2736,https://ostrovok.ru/hotel/russia/sochi/mid10457044/hotel_family_10/,130.0,23300.0,0,7.8,1195,29,44.0,0,4,0,sochi,0.0,1.0,5,35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2749,https://ostrovok.ru/hotel/russia/sochi/mid10458290/na_volne_hotel/,0.0,31000.0,0,9.5,6274,3,92.0,0,2,0,sochi,0.0,1.0,5,28,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2752,https://ostrovok.ru/hotel/russia/sochi/mid10458305/nadezhda_nadezhda_beach_hotel/,0.0,17800.0,0,8.3,3983,2,85.0,0,2,1,sochi,0.0,1.0,5,43,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2756,https://ostrovok.ru/hotel/russia/sochi/mid10458347/gordona_villa/,70.0,1000.0,0,0.0,63828,0,1.0,1,0,0,sochi,0.0,1.0,5,20,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2758,https://ostrovok.ru/hotel/russia/sochi/mid10458869/morskaya_skazka_hotel/,50.0,18600.0,0,5.9,4979,42,23.0,0,1,0,sochi,0.0,1.0,4,24,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2762,https://ostrovok.ru/hotel/russia/sochi/mid10459016/marco_polo_hotel_8/,100.0,23800.0,0,8.8,4582,2,81.0,0,1,0,sochi,0.0,1.0,5,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
2773,https://ostrovok.ru/hotel/russia/sochi/mid10460734/chaykovskiy_hotel/,240.0,1300.0,3,8.4,4359,37,41.0,0,1,0,sochi,0.0,1.0,5,19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2778,https://ostrovok.ru/hotel/russia/sochi/mid10462735/gardenberry_hotel_resort/,250.0,16600.0,0,0.0,2375,0,200.0,1,5,1,sochi,0.0,1.0,5,83,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2832,https://ostrovok.ru/hotel/russia/sochi/mid10477996/vozrozhdenie_hotel/,560.0,18900.0,0,6.8,4005,19,67.0,1,2,0,sochi,0.0,1.0,5,27,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2834,https://ostrovok.ru/hotel/russia/sochi/mid10479044/hotel_sochi_park_hotel_2/,850.0,28800.0,3,8.0,14000,5206,2648.0,1,4,0,sochi,0.0,1.0,5,65,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2850,https://ostrovok.ru/hotel/russia/sochi/mid10480351/guest_house_sun_2/,120.0,17600.0,2,10.0,3872,1,23.0,0,0,0,sochi,0.0,1.0,4,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2855,https://ostrovok.ru/hotel/russia/sochi/mid10481215/laura_24/,890.0,31400.0,0,9.2,1441,1,10.0,0,0,0,sochi,0.0,1.0,4,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2860,https://ostrovok.ru/hotel/russia/sochi/mid10481492/place_of_mesto_sily/,14400.0,23300.0,0,0.0,9400,0,11.0,1,0,0,sochi,1.0,1.0,5,12,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2867,https://ostrovok.ru/hotel/russia/sochi/mid10481713/green_14/,290.0,21900.0,0,9.7,3125,2,39.0,1,1,0,sochi,0.0,1.0,5,18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
