,stars,feedb,Бар или ресторан,Бассейн,Бесплатный интернет,Джакузи,Для гостей с ограниченными возможностями,Кондиционер,Конференц-зал,Кухня,Можно курить,Парковка,Пляж рядом,Подходит для детей,Разрешено с домашними животными,Спа-услуги,Трансфер,Фитнес,tv_bin,brekf_bin,fridge_bin,heat_bin,iron_bin,dist_city,num_rooms,perks_n,amenities_n,dist_sea,feedb_n
1451,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06475570013225,1.3862943611198906,0.6931471805599453,0.0,7.003065458786462,2.1219958527e-314
1452,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.764265574480024,0.0,1.6094379124341003,3.367295829986474,7.003065458786462,2.6623743007e-314
1453,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.98698620339419,2.4849066497880004,1.6094379124341003,3.58351893845611,6.709304340258298,2.121996347e-314
1454,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.753638481905739,0.0,1.3862943611198906,2.8903717578961645,6.551080335043404,2.6623744074e-314
1455,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.973357372338583,1.6094379124341003,1.3862943611198906,1.9459101490553132,6.492239835020471,2.1219958527e-314
1456,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.179881164491475,1.791759469228055,1.3862943611198906,2.772588722239781,5.886104031450156,2.6623743165e-314
1457,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.867860374892977,1.3862943611198906,1.6094379124341003,2.6390573296152584,6.345636360828596,2.1219963473e-314
1458,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.922334872735375,0.0,1.6094379124341003,3.1780538303479458,6.29156913955832,2.6623744074e-314
1459,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.764265574480024,1.0986122886681098,1.6094379124341003,3.332204510175204,7.495541943884256,2.1219958527e-314
1460,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,11.030039209893479,3.4339872044851463,1.6094379124341003,3.332204510175204,6.907755278982137,2.6623743323e-314
1461,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.770588040219511,1.791759469228055,1.6094379124341003,3.5553480614894135,5.799092654460526,2.121996348e-314
1462,3,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.799575577092764,4.624972813284271,1.6094379124341003,3.258096538021482,2.302585092994046,3.4965075614664802
1463,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.762149171573647,1.0986122886681098,1.3862943611198906,2.6390573296152584,7.090076835776092,2.1219958527e-314
1464,3,8.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.717157974344635,2.3978952727983707,1.6094379124341003,3.4965075614664802,6.131226489483141,3.367295829986474
1465,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.971146201009942,0.0,1.0986122886681098,3.2188758248682006,6.507277712385012,2.12199635e-314
1466,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.24422751560335,0.0,1.6094379124341003,3.1354942159291497,5.66988092298052,2.6623744074e-314
1467,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.203592144986466,1.6094379124341003,0.0,0.0,4.700480365792417,0.0
1468,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.971146201009942,2.8903717578961645,1.6094379124341003,2.772588722239781,6.234410725718371,2.662374364e-314
1469,0,9.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10.789319076925574,4.0943445622221,1.6094379124341003,3.6888794541139363,5.886104031450156,3.4339872044851463
1470,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.549609165154532,2.6390573296152584,1.6094379124341003,2.9444389791664403,0.0,2.6623744034e-314
1471,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.600902459542082,2.5649493574615367,1.6094379124341003,3.1780538303479458,5.19295685089021,2.7175540776e-314
1472,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.649692623711514,0.6931471805599453,0.0,0.0,6.709304340258298,2.121995801e-314
1473,0,6.9,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.6838614462772235,2.3978952727983707,1.6094379124341003,3.4339872044851463,7.438383530044307,2.70805020110221
1474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.645424897265505,0.0,0.0,0.0,6.396929655216146,0.0
1475,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.549609165154532,2.4849066497880004,1.6094379124341003,3.1354942159291497,7.170119543449628,2.1219958616e-314
1476,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.344934360097766,2.302585092994046,1.6094379124341003,2.6390573296152584,6.429719478039138,1.336857348333e-312
1477,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.781037456093852,1.3862943611198906,0.0,0.0,6.697034247666484,2.63127478082e-312
1478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.717157974344635,1.3862943611198906,1.0986122886681098,2.0794415416798357,5.940171252720432,2.1219963577e-314
1479,0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.179881164491475,2.995732273553991,1.6094379124341003,3.6109179126442243,5.991464547107982,0.0
1480,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.883284845218608,2.6390573296152584,1.6094379124341003,2.3978952727983707,6.593044534142437,2.1219958527e-314
1481,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.667765219015058,2.0794415416798357,1.6094379124341003,3.258096538021482,5.247024072160486,2.6623743797e-314
1482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.752664662801545,0.0,0.0,0.0,6.897704943128636,8.0635840615e-313
1483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.595602772766828,3.871201010907891,0.0,0.0,7.495541943884256,2.6623744074e-314
1484,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.903487552536127,2.772588722239781,1.6094379124341003,3.8501476017100584,6.29156913955832,2.1219958527e-314
1485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.546812608597396,1.3862943611198906,0.0,0.0,5.703782474656201,2.662374431e-314
1486,0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.994241915804592,4.248495242049359,1.6094379124341003,3.4339872044851463,5.521460917862246,2.4849066497880004
1487,4,8.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7.90100705199242,2.70805020110221,1.6094379124341003,3.828641396489095,5.0106352940962555,4.564348191467836
1488,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.824046010856292,3.2188758248682006,1.6094379124341003,3.6635616461296463,6.131226489483141,6.36598737907e-313
1489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.903487552536127,0.0,0.0,0.0,6.309918278226516,2.662374447e-314
1490,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.60911649193355,2.772588722239781,1.6094379124341003,3.6375861597263857,5.768320995793772,2.121996339e-314
1491,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.82576035608783,2.995732273553991,1.3862943611198906,2.5649493574615367,6.633318433280377,2.6623744074e-314
1492,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.774780918479548,2.4849066497880004,1.6094379124341003,2.3978952727983707,3.6888794541139363,2.1219958527e-314
1493,0,8.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.716044050161402,0.0,1.6094379124341003,2.995732273553991,6.684611727667927,1.9459101490553132
1494,3,8.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.056208639553791,2.833213344056216,1.6094379124341003,4.343805421853684,6.413458957167357,3.828641396489095
1495,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,9.852194258148577,1.6094379124341003,1.3862943611198906,2.4849066497880004,4.499809670330265,2.6623744074e-314
1496,0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.792555991828847,2.833213344056216,1.6094379124341003,3.2188758248682006,6.327936783729195,2.6390573296152584
1497,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24422751560335,5.541263545158426,1.3862943611198906,2.3978952727983707,6.522092798170152,2.6623744785e-314
1498,5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994241915804592,4.624972813284271,1.6094379124341003,2.995732273553991,5.075173815233827,2.121996338e-314
1499,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74073507706983,6.684611727667927,1.3862943611198906,2.0794415416798357,6.040254711277414,2.6623744074e-314
1500,3,9.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.556413904569519,5.455321115357702,1.6094379124341003,1.9459101490553132,5.703782474656201,0.0
1501,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.503009985939002,4.836281906951478,1.3862943611198906,1.791759469228055,5.393627546352362,2.6623744943e-314
1502,0,7.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.090076835776092,3.9889840465642745,1.6094379124341003,3.8918202981106265,5.438079308923196,2.9444389791664403
1503,0,8.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.539644119118783,2.6390573296152584,1.6094379124341003,2.772588722239781,0.0,3.295836866004329
1504,3,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,8.732304571033183,6.835184586147301,1.6094379124341003,4.584967478670572,4.867534450455582,6.51471269087253
1505,0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0519075576544,2.9444389791664403,1.6094379124341003,4.442651256490317,4.0943445622221,2.302585092994046
1506,0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,10.060491301345794,2.1972245773362196,1.6094379124341003,3.713572066704308,6.253828811575473,0.0
1507,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6.531023389696845,2.4849066497880004,1.6094379124341003,2.9444389791664403,0.0,2.662374261e-314
1508,0,6.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.313220387090301,2.9444389791664403,1.6094379124341003,3.4657359027997265,6.522092798170152,3.295836866004329
1509,0,9.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,8.496990484098719,2.70805020110221,1.6094379124341003,4.219507705176107,6.272877006546167,2.5649493574615367
1510,0,8.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,10.768484990022733,2.4849066497880004,1.6094379124341003,3.5263605246161616,6.579251212010101,3.5553480614894135
1511,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.476371196895983,2.772588722239781,0.6931471805599453,0.6931471805599453,4.0943445622221,0.0
1512,0,5.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,7.495541943884256,3.1354942159291497,1.6094379124341003,2.9444389791664403,4.867534450455582,0.0
1513,5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.047821442478408,2.9444389791664403,1.6094379124341003,3.784189633918261,6.309918278226516,2.81463057e-314
1514,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87302834505142,4.90527477843843,1.6094379124341003,2.302585092994046,3.912023005428146,2.1219957915e-314
1515,0,5.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.78131991856192,1.791759469228055,1.6094379124341003,3.1780538303479458,6.824373670043086,1.6094379124341003
1516,0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83927669058535,3.6888794541139363,1.6094379124341003,2.3978952727983707,6.476972362889683,0.0
1517,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.085809109330082,3.4011973816621555,1.6094379124341003,3.1780538303479458,7.090076835776092,1.315637390423e-312
1518,0,8.7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.857443614034722,2.70805020110221,1.6094379124341003,3.044522437723423,5.298317366548036,3.091042453358316
1519,3,7.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.090404494962885,5.0106352940962555,1.3862943611198906,2.1972245773362196,5.703782474656201,5.0238805208462765
1520,3,8.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,10.819778284410283,2.302585092994046,1.6094379124341003,3.4965075614664802,6.1092475827643655,4.77912349311153
1521,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.803648902480399,2.70805020110221,1.0986122886681098,2.5649493574615367,6.633318433280377,2.6623742453e-314
1522,2,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.106428396532818,5.1647859739235145,1.3862943611198906,1.9459101490553132,5.247024072160486,2.1219963483e-314
1523,2,7.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.056208639553791,3.6888794541139363,1.0986122886681098,1.0986122886681098,6.4457198193855785,0.0
1524,0,6.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.003065458786462,3.1780538303479458,1.3862943611198906,2.8903717578961645,5.703782474656201,4.110873864173311
1525,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85321306049652,1.0986122886681098,1.3862943611198906,1.3862943611198906,5.634789603169249,2.662374589e-314
1526,3,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.612503371220562,3.2188758248682006,1.6094379124341003,2.6390573296152584,0.0,0.6931471805599453
1527,2,8.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,7.600902459542082,2.0794415416798357,1.6094379124341003,3.5553480614894135,6.309918278226516,4.90527477843843
1528,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.975808214115753,6.71174039505618,1.6094379124341003,2.833213344056216,7.313220387090301,2.121995854e-314
1529,0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.896795438745795,2.772588722239781,1.6094379124341003,2.8903717578961645,3.6888794541139363,0.0
1530,0,8.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,8.294049640102028,2.70805020110221,1.3862943611198906,2.995732273553991,7.170119543449628,2.9444389791664403
1531,0,7.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9.78131991856192,4.605170185988092,1.6094379124341003,3.8066624897703196,5.393627546352362,2.772588722239781
1532,3,7.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.73856822898474,5.135798437050262,1.6094379124341003,3.58351893845611,7.003065458786462,4.6913478822291435
1533,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.775654181026242,4.605170185988092,1.3862943611198906,2.1972245773362196,5.480638923341991,2.662374621e-314
1534,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.825526011066415,2.70805020110221,1.6094379124341003,3.4657359027997265,4.605170185988092,2.1219963463e-314
1535,0,9.3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.825526011066415,2.995732273553991,1.6094379124341003,3.258096538021482,4.941642422609304,1.9459101490553132
1536,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.056208639553791,0.0,0.0,0.0,5.966146739123692,9.54898106567e-313
1537,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.961756460660103,0.0,1.6094379124341003,2.9444389791664403,6.429719478039138,2.6623746366e-314
1538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06475570013225,0.6931471805599453,0.0,0.0,5.480638923341991,2.121996347e-314
1539,0,9.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.775654181026242,2.995732273553991,1.6094379124341003,2.772588722239781,6.429719478039138,2.833213344056216
1540,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.966462351697517,1.3862943611198906,1.6094379124341003,2.70805020110221,5.886104031450156,2.121995854e-314
1541,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,9.6614159913364,0.0,1.0986122886681098,3.367295829986474,4.0943445622221,2.6623746524e-314
1542,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,8.039157390473237,0.0,1.6094379124341003,3.4339872044851463,6.733401891837359,2.1219963473e-314
1543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.069001991013701,2.833213344056216,0.0,0.0,3.6888794541139363,2.6623747315e-314
1544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.786953736280177,1.3862943611198906,0.0,0.0,7.003065458786462,2.121995854e-314
1545,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.179881164491475,2.6390573296152584,0.0,0.0,5.438079308923196,2.662374668e-314
1546,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10.056208639553791,1.0986122886681098,1.6094379124341003,2.0794415416798357,0.0,2.121996348e-314
1547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.047821442478408,1.9459101490553132,0.0,0.0,7.003065458786462,2.6623747315e-314
